"# Dexity Intel — real job descriptions backing this role's article. Source: public ATS boards (Greenhouse/Lever/Ashby) official JSON APIs. Snapshot: July 2026, rolling scan. Each row is a real posting — verify by searching the title at the company."

company,job_title,word_count
postman,"Enterprise Solutions Engineer, Italy",951
postman,"Enterprise Solutions Engineer, Netherlands ",961
postman,"Enterprise Solutions Engineer, UK",959
postman,Senior Forward Deployed Engineer,819
postman,"Strategic Solutions Engineering, Netherlands/Sweden/Denmark",915
cockroachlabs,"Value Engineer, Solutions Engineering",1134
planetscale,Solutions Engineer,762
cribl,"Partner Solutions Engineer, APAC",745
cribl,"Partner Solutions Engineer, United Kingdom",650
cribl,"Solutions Engineering Manager, West (Enterprise)",787
sumologic,Presales Solutions Engineer - GERMANY,628
braze,Forward Deployed AI Accelerator,2573
braze,"Solutions Engineer, Security & Privacy",1496
block,Senior Solutions Engineer,934
block,Solutions Engineer,856
block,Staff Solutions Engineer,931
fastly,Manager - Customer Solutions Engineering,1091
fastly,Senior Customer Solutions Engineer,1457
fastly,"Senior Customer Solutions Engineer, Streaming Media - Mandarin Speaking ",1455
circleci,Senior Solutions Engineer,798
launchdarkly,Senior Solutions Engineer,884
launchdarkly,Staff Solutions Engineer,885
singlestore,Forward Deployment Engineer,624
singlestore,Solutions Engineer,481
jetbrains,Lead Forward Deployed Engineer (AI-Native Software Development ),914
jetbrains,Principal Forward Deployed Engineer – AI-Native Software Development,790
cresta,Associate Forward Deployed Product Manager,977
cresta,Forward Deployed Engineering Intern (AI Agent),650
cresta,"Forward Deployed Product Manager, AI Agent",851
cresta,Forward Deployed Product Manager - AI Agent (EMEA),863
cresta,Senior Forward Deployed Engineer (AI Agent),939
cresta,Senior Forward Deployed Engineer (AI Agent) - Germany ,794
cresta,Senior Forward Deployed Engineer (AI Agent) - UK,794
cresta,"Solutions Engineer, EMEA",903
cresta,"Strategic Solutions Engineer, East ",929
cresta,Strategic Solutions Engineering Director,840
remotecom,Senior Forward Deployed Engineer (Remote Build),1308
remotecom,Senior Solutions Engineer,1364
mistral,AI Deployment Strategist - Canada,731
mistral,AI Deployment Strategist - Korea,521
mistral,AI Deployment Strategist - Luxembourg,764
mistral,AI Deployment Strategist - Marseille,814
mistral,AI Deployment Strategist - MENA,824
mistral,AI Deployment Strategist - Morocco,731
mistral,"AI Deployment Strategist - Munich, Germany",766
mistral,AI Deployment Strategist - Netherlands,765
mistral,AI Deployment Strategist - Paris,804
mistral,AI Deployment Strategist - Singapore,555
mistral,AI Deployment Strategist - Spain,775
mistral,AI Deployment Strategist - Sweden,722
mistral,AI Deployment Strategist - UK,793
mistral,AI Deployment Strategist - USA,769
mistral,"AI Deployment Strategist, AI4Engineering - EMEA",1029
mistral,"AI Deployment Strategist, Cybersecurity - EMEA",951
mistral,"AI Deployment Strategist, MINDEF - Singapore",750
mistral,"AI Deployment Strategist, Public Sector - Singapore",756
mistral,"AI Deployment Strategist, Science - EMEA",1177
mistral,"Applied AI,  Senior/Staff Forward Deployed Machine Learning Engineer - Munich",670
mistral,"Applied AI,  Senior/Staff Forward Deployed Machine Learning Engineer - Singapore",594
mistral,"Applied AI, Forward Deployed Machine Learning Engineer - EMEA",560
mistral,"Applied AI, Forward Deployed Machine Learning Engineer - Montreal",806
mistral,"Applied AI, Forward Deployed Machine Learning Engineer - Morocco",560
mistral,"Applied AI, Forward Deployed Machine Learning Engineer - Munich",560
mistral,"Applied AI, Forward Deployed Machine Learning Engineer - Palo Alto",681
mistral,"Applied AI, Forward Deployed Machine Learning Engineer- Singapore",652
mistral,"Applied AI, Forward Deployed Machine Learning Engineer, Critical and Sovereign Institutions, EMEA",785
mistral,"Applied AI, Technical Lead - Forward Deployed AI Engineer",819
mistral,"Applied AI, Technical Lead, Forward Deployed AI Engineer - Abu Dhabi",893
mistral,"Applied AI, Technical Lead, Forward Deployed AI Engineer - EMEA",892
mistral,"Applied AI, Technical Lead, Forward Deployed AI Engineer - Montreal",896
mistral,"Applied AI, Technical Lead, Forward Deployed AI Engineer - Munich",892
mistral,Associate AI Deployment Strategist,711
mistral,Lead AI Deployment Strategist,778
mistral,"Pentester, Offensive Forward Deployment Engineer",862
mistral,Senior AI Deployment Strategist - Melbourne,760
mistral,Senior AI Deployment Strategist - Paris,852
verifiable,Enterprise Solutions Engineer,558
verifiable,Implementation Engineer,750
thinkahead,Senior Client Solutions Engineer,1019
thinkahead,Specialist Solutions Engineer - Cloud Security,1073
thinkahead,Sr. Specialty Solutions Engineer - Observability,760
jobgether,AI Solutions Engineer,412
jobgether,Deployment Engineer,492
jobgether,Deployment Strategist,579
jobgether,Engineering Manager - Solutions Engineering,425
jobgether,Enterprise Solutions Engineering Manager,493
jobgether,Forward Deployed Engineer,517
jobgether,Head of Forward Deployment Engineering - Tavily,586
jobgether,"Implementation Engineer, TPRM",590
jobgether,"Manager, Forward Deployed Engineering",488
jobgether,Mid-Market Solutions Engineering Manager,435
jobgether,Postgres Deployment Engineer (Nix),485
jobgether,Senior Forward Deployed Engineer (FDE),473
jobgether,Senior Forward Deployed Engineer (Remote Build),478
jobgether,Senior Solutions Engineer,426
jobgether,Solutions Engineering Manager,470
jobgether,Technical Solutions Engineer (Integrations),442
palantir,Deployment Strategist,901
palantir,Deployment Strategist - AUS Government,882
palantir,Deployment Strategist - Intel,1204
palantir,Deployment Strategist - Japan Commercial,901
palantir,Deployment Strategist - Japan Forward Deployed,1269
palantir,Deployment Strategist - Japan Government,870
palantir,Deployment Strategist - Korea Forward Deployed,1259
palantir,Deployment Strategist - Spain,851
palantir,Deployment Strategist - UK Government,849
palantir,Deployment Strategist - US Government,1216
palantir,Deployment Strategist - Warp Speed,1198
palantir,"Deployment Strategist, Build to Apply - US Government",1588
palantir,"Deployment Strategist, Internship",1949
palantir,"Deployment Strategist, Internship - US Government",940
palantir,"Deployment Strategist, New Grad - Intel, US Government",1204
palantir,Forward Deployed AI Engineer,1006
palantir,Forward Deployed Enablement Engineer - Customer Success,907
palantir,Forward Deployed Engineer - Mixed Reality,1303
palantir,Forward Deployed Infrastructure Engineer - UK Government,768
palantir,Forward Deployed Infrastructure Engineer - US Government,1082
palantir,Forward Deployed Reliability Engineer,780
palantir,Forward Deployed Security Engineer - US Government,1065
palantir,Forward Deployed Software Engineer,754
palantir,Forward Deployed Software Engineer  - Edge Autonomous Systems,1068
palantir,Forward Deployed Software Engineer - AUS Government,979
palantir,Forward Deployed Software Engineer - Autonomous Systems C2,1056
palantir,Forward Deployed Software Engineer - Intel,1227
palantir,Forward Deployed Software Engineer - Japan Forward Deployed,1369
palantir,Forward Deployed Software Engineer - Japan Government,938
palantir,Forward Deployed Software Engineer - Korea Forward Deployed,1359
palantir,Forward Deployed Software Engineer - Norwegian Government,928
palantir,Forward Deployed Software Engineer - Spain,929
palantir,Forward Deployed Software Engineer - Tactical Edge,1261
palantir,Forward Deployed Software Engineer - UK Government,803
palantir,Forward Deployed Software Engineer - US Government,1231
palantir,Forward Deployed Software Engineer - US Government - Federal Health and Civilian,1260
palantir,Forward Deployed Software Engineer - Warp Speed,1226
palantir,"Forward Deployed Software Engineer, Internship",2046
palantir,"Forward Deployed Software Engineer, Internship - AUS Government",942
palantir,"Forward Deployed Software Engineer, Internship - Commercial",1020
palantir,"Forward Deployed Software Engineer, Internship - Defense Tech",1035
palantir,"Forward Deployed Software Engineer, Internship - France",1042
palantir,"Forward Deployed Software Engineer, Internship - Intel",1027
palantir,"Forward Deployed Software Engineer, Internship - Poland",955
palantir,"Forward Deployed Software Engineer, Internship - US Government",1003
palantir,"Forward Deployed Software Engineer, New Grad - Commercial",1245
palantir,"Forward Deployed Software Engineer, New Grad - Intel, US Government",1161
palantir,"Forward Deployed Software Engineer, New Grad - US Government",1167
palantir,"Year at Palantir - Forward Deployed Software Engineer, Internship - Commercial",891
palantir,"Year at Palantir - Forward Deployed Software Engineer, Internship - USG",891
simular,Forward Deployed Engineer,191
supabase,Multigres Deployment Engineer,665
supabase,Postgres Deployment Engineer (Nix),718
profound,Forward Deployed Engineer,738
openai,Forward Deployed Software Engineer - SF,736
openai,AI Deployment Engineer,861
openai,Forward Deployed Engineer - Munich,723
openai,"Platform Engineer, Forward Deployed Engineering (FDE) -SF",944
openai,"Solutions Engineer, Digital Natives",877
openai,Forward Deployed Software Engineer - Munich,735
openai,"Manager, AI Deployment Engineering — Enterprise (ProServe, Media, Telco, Private Equity)",1283
openai,"Manager, AI Deployment Engineering - Codex",931
openai,AI Deployment Engineer - Startups,899
openai,"Solutions Engineer, Core Enterprise",849
openai,"AI Deployment Engineer, Codex | India",922
openai,"Manager, Forward Deployed Engineering - Munich",758
openai,Forward Deployed Engineer - Madrid,723
openai,Solutions Engineer ,863
openai,Partner AI Deployment Engineer - AWS,960
openai,Forward Deployed Engineer (FDE) - SF,724
openai,"Solutions Engineer, Core Digital Native",852
openai,"Platform Engineer, Forward Deployed Engineering (FDE) - NYC",944
openai,AI Deployment Engineer - Tokyo,828
openai,"AI Deployment Engineer, Codex | Korea",944
openai,"AI Deployment Engineering Manager, Startups",1056
openai,Forward Deployed Engineer - Singapore,724
openai,"Manager, AI Deployment Engineering - Digital Natives",822
openai,Forward Deployed Engineer - Tokyo,767
openai,Forward Deployed Software Engineer - NYC,735
openai,Field Security Specialist (Cyber Security Solutions Engineer),1003
openai,Forward Deployed Software Engineer - London,735
openai,Partner AI Deployment Engineer,935
openai,"Solutions Engineer, Digital Natives (Strategics) ",827
openai,"Solutions Engineer, Pre-Sales - Tokyo",899
openai,Forward Deployed Engineer - Stockholm,723
openai,"Manager, Forward Deployed Engineering",763
openai,"Solutions Engineer, Pre-Sales  ",813
openai,Forward Deployed Software Engineer - Dublin,735
openai,"AI Deployment Engineer, Codex | Tokyo",903
openai,"Manager, Forward Deployed Engineering - London",758
openai,IT Solutions Engineer,823
openai,"AI Deployment Engineer, Startups",910
openai," Solutions Engineer, Financial Services",858
openai,"Design Verification, Forward Deployed Engineering",1049
openai,Forward Deployed Software Engineer - Seattle,735
openai,Forward Deployed Security Engineer,805
openai,"Solutions Engineer, Large Enterprise",854
openai,Forward Deployed Software Engineer - Paris,735
openai,Forward Deployed Engineer - Paris,723
openai,Forward Deployed Engineer - Sydney,723
openai,"Solutions Engineering, Ads Solutions ",810
openai,"Technical Deployment Lead, Forward Deployed Engineering (FDE) - NYC",996
openai,"Platform Engineering Manager, Forward Deployed Engineering (FDE)",1003
openai,Forward Deployed Engineer - Dublin,723
openai,Forward Deployed Engineer - Seoul,724
openai,"AI Deployment Engineer, Cyber",1046
openai," AI Deployment Engineer, Large Enterprise",906
openai,"AI Deployment Engineer, Public Sector - Federal Civilian",888
openai,"Solutions Engineer, Private Equity",848
openai,"Technical Deployment Lead, Forward Deployed Engineering (FDE) - SF",997
openai,AI Deployment Engineer- Codex,903
openai,Forward Deployed Engineer (FDE) - NYC,723
openai,Forward Deployed Engineer - London,723
openai,"Forward Deployed Engineer, Gov",872
openai,Forward Deployed Engineer (FDE) - Seattle,723
openai,"Technical Deployment Lead, Forward Deployed Engineering (FDE)- Platform",961
openai,Forward Deployed Engineer - UAE,794
openai,"AI Deployment Engineer, Messenger Integrations",962
ramp,"Software Engineer, AI Forward Deployed",693
linear,"Solutions Engineer, Europe",677
vanta,"GRC Pre-Sales Consultant / Solutions Engineer – French Market, EMEA",1047
vanta,"Solutions Engineer, Upmarket (Pre-Sales) - EMEA (German Speaking)",936
vanta,"Solutions Engineer (Upmarket, Pre-Sales) - EMEA [French Fluency]",1047
vanta,"GRC Pre-Sales Consultant / Solutions Engineer – DACH market, EMEA",811
vanta,"Head of Solutions Engineering, Americas",1194
vanta,Solutions Engineer - Japan,800
cognition,Forward Deployed Marketer,593
persona,Solutions Engineer,743
notion,"Forward Deployed Engineer, GTM",1059
notion,"Forward Deployed Engineer, GTM, France",1050
notion,"Solutions Engineer, Enterprise, France",1194
notion,"Manager, Solutions Engineering, Mid-Market",943
notion,"Forward Deployed Engineer, GTM - Japan",1060
notion,"Solutions Engineer, EMEA",1093
notion,Partner Solutions Engineer,978
notion,"Solutions Engineer, Korea",1070
notion,Solutions Engineer - Enterprise - AMER,968
notion,"Forward Deployed Engineer, GTM, DACH",1051
notion,"Solutions Engineer, French",1096
notion,"Solutions Engineer, Tokyo",1037
notion,"Solutions Engineer, Commercial",985
cursor,Forward Deployed Engineer - EMEA,330
cursor,Forward Deployed Engineer,338
cursor,"Regional Director, Forward Deployed Engineering",695
zip,"Software Engineer, Forward Deployed (All Levels)",886
zip,AI Forward Deployed Engineer,787
ashby,Solutions Engineer - DACH,1371
ashby,Enterprise Solutions Engineering Manager,983
ashby,Mid-Market Solutions Engineering Manager,722
baseten,Engineering Manager - Forward Deployed Engineering (LLM),814
baseten,AI Solutions Engineer,684
baseten,Applied AI Inference - Forward Deployed Engineer,684
modal,Forward Deployed Engineer - ML,499
modal,Forward Deployed Engineer - Systems,466
decagon,Senior Solutions Engineer,426
decagon,"Strategic Solutions Engineer, East",428
decagon,"Strategic Solutions Engineer, West",426
decagon,Enterprise Solutions Engineer,425
sierra,Forward Deployed Infrastructure Engineer ,1060
writer,AI deployment engineer (Central),757
writer,AI deployment engineer (East),757
writer,AI deployment engineer (West),758
writer,AI deployment engineer (UK),642
